{url, genre, HeavyMetal, Rap, Alternative, Pop, Country, Classical, Electronic}
{http://queermeup.com/wp-content/uploads/2015/01/OOFJ-ACUTE-FEAST-ALBUM-ARTWORK.jpg, Electronic, 0.2788988947868347, 0.36440309882164, 0.5206212997436523, 0.3213014602661133, 0.33261606097221375, 0.3779489994049072, 0.5431290864944458}
{http://www.arrakeenmusic.com/wp/media/arrakeen-paradise_two-200x200.jpg, Electronic, 0.37332817912101746, 0.40195024013519287, 0.5192450284957886, 0.2814587652683258, 0.32185277342796326, 0.3881756365299225, 0.4503766894340515}
{https://s-media-cache-ak0.pinimg.com/736x/39/98/d9/3998d9a4ccafc07f98e74d60ce27c867.jpg, Electronic, 0.27883100509643555, 0.40830543637275696, 0.6020716428756714, 0.3224932551383972, 0.3047078847885132, 0.39163079857826233, 0.5646294951438904}
{https://s-media-cache-ak0.pinimg.com/736x/b8/14/13/b8141319281364dc2f3f7fb6ea22302d.jpg, Electronic, 0.6471351385116577, 0.6813710927963257, 0.5001531839370728, 0.5408366322517395, 0.6756045818328857, 0.644135057926178, 0.5295505523681641}
{https://s-media-cache-ak0.pinimg.com/736x/37/57/8d/37578d9960d6c139c8a9dc44fbe1e6dd.jpg, Electronic, 0.6029332280158997, 0.5241422057151794, 0.4298173785209656, 0.34557875990867615, 0.45844578742980957, 0.43222129344940186, 0.4594095051288605}
{http://raveisking.com/wp-content/uploads/2014/01/The-Age-Of-Reason.jpg, Electronic, 0.26498615741729736, 0.4184548854827881, 0.5770224928855896, 0.2675192356109619, 0.2809905707836151, 0.34266501665115356, 0.4036318063735962}
{https://s-media-cache-ak0.pinimg.com/236x/05/4f/9e/054f9e1a9bbe8cf7af0461ecfd95b813.jpg, Electronic, 0.33895063400268555, 0.3825535774230957, 0.4720175862312317, 0.30217573046684265, 0.32339924573898315, 0.4416707158088684, 0.42026543617248535}
{http://i.imgur.com/15cFHIy.png, Electronic, 0.29936352372169495, 0.36996471881866455, 0.47549158334732056, 0.24752569198608398, 0.24132966995239258, 0.3994307518005371, 0.4511822760105133}
{http://majamaki.com/wp-content/uploads/2012/03/sasha-digweed-warren-seaman-covers-lg.jpg, Electronic, 0.391182005405426, 0.6150324940681458, 0.47038957476615906, 0.3839676082134247, 0.36171412467956543, 0.42496147751808167, 0.4311552345752716}
{http://img3.wikia.nocookie.net/__cb20140826065332/kong/images/3/32/The_Fall_Album_Art.jpg, Electronic, 0.5705791115760803, 0.590603232383728, 0.44227346777915955, 0.5666096806526184, 0.608604907989502, 0.5563721060752869, 0.5739483833312988}
{http://www.arrakeenmusic.com/wp/media/arrakeen-sunset_on_venice-200x200.jpg, Electronic, 0.4516677260398865, 0.489575058221817, 0.6109133362770081, 0.44828981161117554, 0.3752552270889282, 0.6190170049667358, 0.6910998225212097}
{http://www.freakenergy.ru/uploads/posts/2013-09/1378283180_the_1975_album_artwork.jpg, Electronic, 0.28164973855018616, 0.43947240710258484, 0.536567747592926, 0.4083165228366852, 0.39035338163375854, 0.44741448760032654, 0.5989082455635071}
{http://www.israbox.com/uploads/posts/2014-11/1415377769_album-art.jpg, Electronic, 0.33782297372817993, 0.39483699202537537, 0.49848446249961853, 0.34802955389022827, 0.4149727523326874, 0.4918765425682068, 0.49937695264816284}
{http://molempire.com/wp-content/uploads/2011/08/Muslimgauze_Armsbazzar_Album_Covers_With_Lions.jpg, Electronic, 0.6791780591011047, 0.5072631239891052, 0.6998893022537231, 0.3859964609146118, 0.5236916542053223, 0.6868900656700134, 0.555066704750061}
{http://rockonphilly.com/wp-content/uploads/2014/07/deadmau5-while-12-album-art-510.jpeg, Electronic, 0.297448992729187, 0.41455474495887756, 0.5974617600440979, 0.3391030430793762, 0.34959733486175537, 0.447551965713501, 0.5217577219009399}
{https://s-media-cache-ak0.pinimg.com/236x/92/8e/8a/928e8a090dc8e25be7d8bddc1d57a90f.jpg, Electronic, 0.28142014145851135, 0.3975144326686859, 0.5990656018257141, 0.3086680471897125, 0.32180649042129517, 0.43575170636177063, 0.48521408438682556}
{http://www.israbox.org/uploads/posts/2015-04/1430301401_cover.jpg, Electronic, 0.2753281891345978, 0.35340994596481323, 0.5177334547042847, 0.2345132976770401, 0.2686059772968292, 0.31943508982658386, 0.4527616798877716}
{http://dts-music.net/uploads/posts/2015-01/1422540223_art-of-noise-daft-2003-sacd-r.jpg, Electronic, 0.48582836985588074, 0.5543507933616638, 0.6874703764915466, 0.436779260635376, 0.3969843089580536, 0.6642670035362244, 0.6573396325111389}
{http://petermarks.files.wordpress.com/2011/12/julio-bashmore-everybody-needs-a-theme-tune-ep-album-art-468x468.jpg, Electronic, 0.333836168050766, 0.35509195923805237, 0.5555103421211243, 0.41043972969055176, 0.2890048623085022, 0.43884775042533875, 0.495673269033432}
{http://gorbushka4ever.net/_nw/204/30533546.jpg, Electronic, 0.32575497031211853, 0.5341622829437256, 0.6098708510398865, 0.49244675040245056, 0.46282556653022766, 0.4807010293006897, 0.4405418634414673}
{http://f0.bcbits.com/z/98/05/980598093-1.jpg, Electronic, 0.4608810245990753, 0.6899614334106445, 0.6332082152366638, 0.5505887866020203, 0.5112121105194092, 0.5116538405418396, 0.6466179490089417}
{http://vinylgardenblog.files.wordpress.com/2014/04/chet-faker-built-on-glass.jpg, Electronic, 0.3036210834980011, 0.35246679186820984, 0.5031485557556152, 0.3971228301525116, 0.3221348524093628, 0.4061262607574463, 0.49712100625038147}
{http://www.bfillustration.com/images/loveandmoney-closeup.jpg, Electronic, 0.7365337014198303, 0.41829922795295715, 0.5753177404403687, 0.5080387592315674, 0.5436368584632874, 0.5687950849533081, 0.6122940182685852}
{https://s-media-cache-ak0.pinimg.com/236x/2e/ef/36/2eef36e7839effa5feab16795e41540a.jpg, Electronic, 0.6779726147651672, 0.4622241258621216, 0.5161378979682922, 0.3779275119304657, 0.34101107716560364, 0.5032387971878052, 0.5847273468971252}
{http://www.israbox.com/uploads/posts/2014-10/1412609732_album-art.jpg, Electronic, 0.34492433071136475, 0.44220906496047974, 0.3838932514190674, 0.5191519856452942, 0.5526694059371948, 0.4530031979084015, 0.4928748607635498}
